"CNVassociated","DisGeNETname","Ensembl","fromDisGeNET","fromPublication","fromSTRING","fromWikiPathways","gLayCluster","name","name.copy","Name2","PathwayID","Publication.doi","selected","shared name","snpID"
"1",,"ENSG00000178732",,,,"1","166","GP5","GP5","GP5","WP4657",,"false","GP5",
"1",,"ENSG00000099949",,,,"1","175","LZTR1","LZTR1","LZTR1","WP4657",,"false","LZTR1",
,"AVP","ENSG00000101200","1",,,,"155","551","551","AVP",,,"false","551",
,"GSTM1","ENSG00000134184","1",,,,"189","2944","2944","GSTM1",,,"false","2944",
,"TSPAN18","ENSG00000157570","1",,,,"555","90139","90139","TSPAN18",,,"false","90139",
"1","GRIN2C","ENSG00000161509","1",,,"1","168","2905;GRIN2C","GRIN2C","GRIN2C","WP4222, WP4875, WP5398",,"false","2905;GRIN2C",
"1","STX1A","ENSG00000106089","1",,,"1","165","6804;ENSG00000106089;STX1A","STX1A","STX1A","WP4875, WP4932, WP5407",,"false","6804;ENSG00000106089;STX1A",
"1",,"ENSG00000130640",,,,"1","186","TUBGCP2","TUBGCP2","TUBGCP2","WP4940",,"false","TUBGCP2",
,"DIO3","ENSG00000197406","1",,,,"556","1735","1735","DIO3",,,"false","1735",
,"AP3M1","ENSG00000185009","1",,,,"288","26985","26985","AP3M1",,,"false","26985",
,"TYR","ENSG00000077498","1",,,,"189","7299","7299","TYR",,,"false","7299",
,"IDE","ENSG00000119912","1",,,,"157","3416","3416","IDE",,,"false","3416",
,"TGFBR2","ENSG00000163513","1",,,,"157","7048","7048","TGFBR2",,,"false","7048",
,"HDAC9","ENSG00000048052","1",,,,"175","9734","9734","HDAC9",,,"false","9734",
,"TPH1","ENSG00000129167","1",,,,"189","7166","7166","TPH1",,,"false","7166",
"1",,"ENSG00000197442",,,,"1","157","ENSG00000197442;MAP3K5, p38MAPK","MAP3K5, p38MAPK","MAP3K5","WP5412",,"false","ENSG00000197442;MAP3K5, p38MAPK",
"1",,"ENSG00000134769",,,,"1","168","DTNA","DTNA","DTNA","WP5406",,"false","DTNA",
,"SBNO1","ENSG00000139697","1",,,,"557","55206","55206","SBNO1",,,"false","55206",
,"APOL2","ENSG00000128335","1",,,,"558","23780","23780","APOL2",,,"false","23780",
,"HHAT","ENSG00000054392","1",,,,"559","55733","55733","HHAT",,,"false","55733",
"1",,"ENSG00000188175",,,,"1","560","ENSG00000188175;HEPACAM2","HEPACAM2","HEPACAM2","WP5346",,"false","ENSG00000188175;HEPACAM2",
,,"ENSG00000130830",,,,"1","561","MPP1","MPP1","MPP1","WP3584",,"false","MPP1",
,"NEFL","ENSG00000277586","1",,,,"175","4747","4747","NEFL",,,"false","4747",
,"ALS2CL","ENSG00000178038","1",,,,"562","259173","259173","ALS2CL",,,"false","259173",
"1",,"ENSG00000165215",,,,"1","161","CLDN3;ENSG00000165215","CLDN3","CLDN3","WP4657, WP4932",,"false","CLDN3;ENSG00000165215",
"1",,"ENSG00000106077",,,,"1","563","ABHD11","ABHD11","ABHD11","WP4932",,"false","ABHD11",
,"DLG2","ENSG00000150672","1",,,"1","168","1740;DLG2","DLG2","DLG2","WP4875",,"false","1740;DLG2",
"1",,"ENSG00000185532",,,,"1","189","ENSG00000185532;PRKG1","PRKG1","PRKG1","WP4222, WP4932",,"false","ENSG00000185532;PRKG1",
,,"ENSG00000152270",,,,"1","155","PDE3B","PDE3B","PDE3B","WP4222",,"false","PDE3B",
,"SLC6A1","ENSG00000157103","1",,,,"165","6529","6529","SLC6A1",,,"false","6529",
,"LPL","ENSG00000175445","1",,,,"157","4023","4023","LPL",,,"false","4023",
"1",,"ENSG00000213123",,,,"1","160","TCTEX1D2","TCTEX1D2","DYNLT2B","WP4906",,"false","TCTEX1D2",
,"GPR50","ENSG00000102195","1",,,,"155","9248","9248","GPR50",,,"false","9248",
"1",,"ENSG00000152234",,,,"1","193","ATP5A1","ATP5A1","ATP5F1A","WP4932",,"false","ATP5A1",
,,"ENSG00000174840",,,,"1","564","PDE12","PDE12","PDE12","WP4222",,"false","PDE12",
"1","TLR4","ENSG00000136869","1",,,"1","157","7099;ENSG00000136869;TLR4","TLR4","TLR4","WP5346",,"false","7099;ENSG00000136869;TLR4",
"1",,"ENSG00000110955",,,,"1","193","ATP5B","ATP5B","ATP5F1B","WP4932",,"false","ATP5B",
"1",,"ENSG00000140157",,,,"1","186","ENSG00000140157;NIPA2","NIPA2","NIPA2","WP4940",,"false","ENSG00000140157;NIPA2",
,"MICB","ENSG00000204516","1",,,,"565","4277","4277","MICB",,,"false","4277",
"1",,"ENSG00000108823",,,,"1","168","SGCA","SGCA","SGCA","WP5406",,"false","SGCA",
,,"ENSG00000186895",,,,"1","157","FGF3","FGF3","FGF3","WP3584",,"false","FGF3",
,"KCNB1","ENSG00000158445","1",,,,"165","3745","3745","KCNB1",,,"false","3745",
,"IL1B","ENSG00000125538","1",,,,"157","3553","3553","IL1B",,,"false","3553",
,"GNAO1","ENSG00000087258","1",,,,"155","2775","2775","GNAO1",,,"false","2775",
,"NRGN","ENSG00000154146","1",,,,"168","4900","4900","NRGN",,,"false","4900",
,"RASD2","ENSG00000100302","1",,,,"175","23551","23551","RASD2",,,"false","23551",
,"SPATA5","ENSG00000145375","1",,,,"566","166378","166378","SPATA5",,,"false","166378",
,"FASTKD5","ENSG00000215251","1",,,,"567","60493","60493","FASTKD5",,,"false","60493",
,"RANBP9","ENSG00000010017","1",,,,"568","10048","10048","RANBP9",,,"false","10048",
,"FADS2","ENSG00000134824","1",,,,"569","9415","9415","FADS2",,,"false","9415",
,,"ENSG00000162104",,,,"1","155","ADCY9","ADCY9","ADCY9","WP4222",,"false","ADCY9",
,"HCAR2","ENSG00000182782","1",,,,"507","338442","338442","HCAR2",,,"false","338442",
,"CASP3","ENSG00000164305","1",,,,"157","836","836","CASP3",,,"false","836",
,"SAP30BP","ENSG00000161526","1",,,,"570","29115","29115","SAP30BP",,,"false","29115",
"1","TGFB1","ENSG00000105329","1",,,"1","157","7040;ENSG00000105329;TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1","TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1","TGFB1","WP4906",,"false","7040;ENSG00000105329;TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1",
"1","ATF4","ENSG00000128272","1",,,"1","157","468;ATF4;ENSG00000128272","ATF4","ATF4","WP4932",,"false","468;ATF4;ENSG00000128272",
"1",,"ENSG00000261247",,,,"1","571","GOLGA8T","GOLGA8T","GOLGA8T","WP5407",,"false","GOLGA8T",
"1",,"ENSG00000183638",,,,"1","473","RP1L1","RP1L1","RP1L1","WP5346",,"false","RP1L1",
,"HMOX1","ENSG00000100292","1",,,"1","166","3162;HMOX1, HO-1","HMOX1, HO-1","HMOX1","WP408",,"false","3162;HMOX1, HO-1",
,"BIK","ENSG00000100290","1",,,,"157","638","638","BIK",,,"false","638",
,"SLC18A2","ENSG00000165646","1",,,,"189","6571","6571","SLC18A2",,,"false","6571",
,"PITPNM1","ENSG00000110697","1",,,,"157","9600","9600","PITPNM1",,,"false","9600",
,"HTR3D","ENSG00000186090","1",,,,"303","200909","200909","HTR3D",,,"false","200909",
,"CTXN3","ENSG00000205279","1",,,,"572","613212","613212","CTXN3",,,"false","613212",
,"GPR78","ENSG00000155269","1",,,,"573","27201","27201","GPR78",,,"false","27201",
,"MCHR1","ENSG00000128285","1",,,,"361","2847","2847","MCHR1",,,"false","2847",
,"PALB2","ENSG00000083093","1",,,,"175","79728","79728","PALB2",,,"false","79728",
"1",,"ENSG00000065029",,,,"1","574","ENSG00000065029;ZNF76","ZNF76","ZNF76","WP4906",,"false","ENSG00000065029;ZNF76",
"1",,"ENSG00000121892",,,,"1","175","PDS5A","PDS5A","PDS5A","WP5402",,"false","PDS5A",
"1",,"ENSG00000073598",,,,"1","575","ENSG00000073598;FNDC8","FNDC8","FNDC8","WP4906",,"false","ENSG00000073598;FNDC8",
,"CP","ENSG00000047457","1",,,,"159","1356","1356","CP",,,"false","1356",
"1",,"ENSG00000197959",,,,"1","165","DNM3;ENSG00000197959","DNM3","DNM3","WP5408",,"false","DNM3;ENSG00000197959",
"1",,"ENSG00000160948",,,,"1","204","VPS28","VPS28","VPS28","WP4932",,"false","VPS28",
,"PPP3CC","ENSG00000120910","1",,,,"175","5533","5533","PPP3CC",,,"false","5533",
"1",,"ENSG00000165732",,,,"1","175","DDX21","DDX21","DDX21","WP4932",,"false","DDX21",
,"PHOX2B","ENSG00000109132","1",,,,"576","8929","8929","PHOX2B",,,"false","8929",
,"CPLX1","ENSG00000168993","1",,,,"165","10815","10815","CPLX1",,,"false","10815",
"1",,"ENSG00000169783",,,,"1","163","LINGO1","LINGO1","LINGO1","WP5406",,"false","LINGO1",
"1",,"ENSG00000169189",,,,"1","182","NSMCE1","NSMCE1","NSMCE1","WP5407",,"false","NSMCE1",
"1",,"ENSG00000147601",,,,"1","175","ENSG00000147601;TERF1","TERF1","TERF1","WP5346",,"false","ENSG00000147601;TERF1",
,,"ENSG00000086991",,,,"1","389","50507;NOX4","NOX4","NOX4","WP408",,"false","50507;NOX4",
"1",,"ENSG00000152595",,,,"1","577","ENSG00000152595;MEPE","MEPE","MEPE","WP5346",,"false","ENSG00000152595;MEPE",
"1",,"ENSG00000071462",,,,"1","166","BUD23;ENSG00000071462","BUD23","BUD23","WP4932",,"false","BUD23;ENSG00000071462",
,,"ENSG00000172572",,,,"1","155","PDE3, PDE3A","PDE3, PDE3A","PDE3A","WP4222",,"false","PDE3, PDE3A",
,"SLC12A2","ENSG00000064651","1",,,,"155","6558","6558","SLC12A2",,,"false","6558",
,,"ENSG00000092470",,"1",,,"578","WDR76","WDR76","WDR76",,"10.1038/s41586-022-04434-5","false","WDR76","rs2929278"
"1",,"ENSG00000123395",,,,"1","175","ATG101","ATG101","ATG101","WP5412",,"false","ATG101",
,"TTR","ENSG00000118271","1",,,,"157","7276","7276","TTR",,,"false","7276",
,"GRIK5","ENSG00000105737","1",,,,"168","2901","2901","GRIK5",,,"false","2901",
"1",,"ENSG00000187778",,,,"1","186","ENSG00000187778;MCRS1","MCRS1","MCRS1","WP4906, WP5346",,"false","ENSG00000187778;MCRS1",
,,"ENSG00000186868",,"1",,,"157","MAPT","MAPT","MAPT",,"10.1038/s41586-022-04434-5","false","MAPT","rs2532240"
,"SLC32A1","ENSG00000101438","1",,,,"189","140679","140679","SLC32A1",,,"false","140679",
,"MSRB1","ENSG00000198736","1",,,,"473","51734","51734","MSRB1",,,"false","51734",
,"HLA-A","ENSG00000206503","1",,,,"159","3105","3105","HLA-A",,,"false","3105",
"1","GRB2","ENSG00000177885","1",,,"1","157","2885;ENSG00000177885;GRB2","GRB2","GRB2","WP4932",,"false","2885;ENSG00000177885;GRB2",
,,"ENSG00000221869",,,,"1","175","C/EBP, CEBPD","C/EBP, CEBPD","CEBPD","WP3584",,"false","C/EBP, CEBPD",
"1",,"ENSG00000135390",,,,"1","193","ATP5MC2","ATP5MC2","ATP5MC2","WP4932",,"false","ATP5MC2",
,"ITGB3","ENSG00000259207","1",,,,"157","3690","3690","ITGB3",,,"false","3690",
"1",,"ENSG00000119509",,,,"1","200","ENSG00000119509;INVS","INVS","INVS","WP5399",,"false","ENSG00000119509;INVS",
"1",,"ENSG00000132356",,,,"1","187","AMPK, AMPK1, AMPKa1, PRKAA1","AMPK, AMPK1, AMPKa1, PRKAA1","PRKAA1","WP4905",,"false","AMPK, AMPK1, AMPKa1, PRKAA1",
"1",,"ENSG00000130363",,,,"1","172","RSPH3","RSPH3","RSPH3","WP5402",,"false","RSPH3",
,,"ENSG00000158125",,,,"1","189","XDH, Xantine oxidase","XDH, Xantine oxidase","XDH","WP408",,"false","XDH, Xantine oxidase",
,"NTF3","ENSG00000185652","1",,,,"157","4908","4908","NTF3",,,"false","4908",
,"QKI","ENSG00000112531","1",,,,"187","9444","9444","QKI",,,"false","9444",
"1",,"ENSG00000178217",,,,"1","579","SH2D4B","SH2D4B","SH2D4B","WP5402",,"false","SH2D4B",
,"SNX31","ENSG00000174226","1",,,,"580","169166","169166","SNX31",,,"false","169166",
"1","AKT1","ENSG00000142208","1",,,"1","157","207;AKT, AKT1, Akt1, PKB/AKT;ENSG00000142208","AKT, AKT1, Akt1, PKB/AKT","AKT1","WP3584, WP4906",,"false","207;AKT, AKT1, Akt1, PKB/AKT;ENSG00000142208",
"1",,"ENSG00000135903",,,,"1","163","ENSG00000135903;PAX3","PAX3","PAX3","WP4657",,"false","ENSG00000135903;PAX3",
,"ITIH3","ENSG00000162267","1",,,,"581","3699","3699","ITIH3",,,"false","3699",
,"SLC1A3","ENSG00000079215","1",,,,"582","6507","6507","SLC1A3",,,"false","6507",
"1",,"ENSG00000082898",,,,"1","175","CRM1, XPO1;ENSG00000082898","CRM1, XPO1","XPO1","WP4657",,"false","CRM1, XPO1;ENSG00000082898",
,,"ENSG00000126456",,"1",,,"157","IRF3","IRF3","IRF3",,"10.1038/s41586-022-04434-5","false","IRF3","rs2304205"
"1",,"ENSG00000105697",,,,"1","159","ENSG00000105697;HAMP, foetal HAMP?","HAMP, foetal HAMP?","HAMP","WP4906",,"false","ENSG00000105697;HAMP, foetal HAMP?",
,"BAG1","ENSG00000107262","1",,,,"157","573","573","BAG1",,,"false","573",
,"RBP1","ENSG00000114115","1",,,,"583","5947","5947","RBP1",,,"false","5947",
,"RIMS3","ENSG00000117016","1",,,,"584","9783","9783","RIMS3",,,"false","9783",
,,"ENSG00000109610",,,,"1","585","SOD3","SOD3","SOD3","WP408",,"false","SOD3",
,"CDC25C","ENSG00000158402","1",,,,"168","995","995","CDC25C",,,"false","995",
,"B3GAT2","ENSG00000112309","1",,,,"279","135152","135152","B3GAT2",,,"false","135152",
,"PDLIM5","ENSG00000163110","1",,,,"586","10611","10611","PDLIM5",,,"false","10611",
,"CACNA1B","ENSG00000148408","1",,,,"165","774","774","CACNA1B",,,"false","774",
"1","H2AX","ENSG00000188486","1",,,"1","175","3014;Gamma H2AX, H2AX, Histone H2AX;P16104","Gamma H2AX, H2AX, Histone H2AX","H2AX","WP4932",,"false","3014;Gamma H2AX, H2AX, Histone H2AX;P16104",
"1",,"ENSG00000164362",,,,"1","157","ENSG00000164362;TERT","TERT","TERT","WP5346",,"false","ENSG00000164362;TERT",
"1",,"ENSG00000126803",,,,"1","157","HSPA2","HSPA2","HSPA2","WP4932",,"false","HSPA2",
"1",,"ENSG00000119737",,,,"1","157","ENSG00000119737;GPR75","GPR75","GPR75","WP4942",,"false","ENSG00000119737;GPR75",
"1",,"ENSG00000099994",,,,"1","587","ENSG00000099994;SUSD2","SUSD2","SUSD2","WP5402",,"false","ENSG00000099994;SUSD2",
,"CABIN1","ENSG00000099991","1",,,,"186","23523","23523","CABIN1",,,"false","23523",
,"ARHGAP32","ENSG00000134909","1",,,,"157","9743","9743","ARHGAP32",,,"false","9743",
,"CAMKK2","ENSG00000110931","1",,,,"187","10645","10645","CAMKK2",,,"false","10645",
,,"ENSG00000184486",,,,"1","163","BRN2","BRN2","POU3F2","WP3584",,"false","BRN2",
,"JARID2","ENSG00000008083","1",,,,"175","3720","3720","JARID2",,,"false","3720",
"1",,"ENSG00000181929",,,,"1","187","PRKAG1","PRKAG1","PRKAG1","WP4905",,"false","PRKAG1",
"1","FGFR1","ENSG00000077782","1",,,"1","157","2260;FGFR1, FGFR1c","FGFR1, FGFR1c","FGFR1","WP4657",,"false","2260;FGFR1, FGFR1c",
,"NFASC","ENSG00000163531","1",,,,"167","23114","23114","NFASC",,,"false","23114",
"1",,"ENSG00000133302",,,,"1","182","SLF1","SLF1","SLF1","WP5407",,"false","SLF1",
,"SLC6A11","ENSG00000132164","1",,,,"378","6538","6538","SLC6A11",,,"false","6538",
,,"ENSG00000128655",,,,"1","155","PDE11A","PDE11A","PDE11A","WP4222",,"false","PDE11A",
,"EGR2","ENSG00000122877","1",,,,"163","1959","1959","EGR2",,,"false","1959",
,,"ENSG00000174233",,,,"1","155","ADCY6","ADCY6","ADCY6","WP4222",,"false","ADCY6",
,"CTCF","ENSG00000102974","1",,,"1","175","10664;CTCF","CTCF","CTCF","WP3584",,"false","10664;CTCF",
,,"ENSG00000120088",,"1",,,"155","CRHR1","CRHR1","CRHR1",,"10.1038/s41586-022-04434-5","false","CRHR1","rs2532240"
,"VLDLR","ENSG00000147852","1",,,,"157","7436","7436","VLDLR",,,"false","7436",
"1","GRID1","ENSG00000182771","1",,,"1","588","2894;ENSG00000182771;GRID1","GRID1","GRID1","WP3584, WP5402",,"false","2894;ENSG00000182771;GRID1",
,"MEGF10","ENSG00000145794","1",,,,"589","84466","84466","MEGF10",,,"false","84466",
,"NTRK2","ENSG00000148053","1",,,,"157","4915","4915","NTRK2",,,"false","4915",
,"EMX2","ENSG00000170370","1",,,,"590","2018","2018","EMX2",,,"false","2018",
,"PDZK1","ENSG00000174827","1",,,,"591","5174","5174","PDZK1",,,"false","5174",
,"SLC30A3","ENSG00000115194","1",,,,"592","7781","7781","SLC30A3",,,"false","7781",
,"OPRM1","ENSG00000112038","1",,,,"155","4988","4988","OPRM1",,,"false","4988",
,"ALK","ENSG00000171094","1",,,,"157","238","238","ALK",,,"false","238",
"1",,"ENSG00000121743",,,,"1","161","ENSG00000121743;GJA3","GJA3","GJA3","WP4905",,"false","ENSG00000121743;GJA3",
,"PTPN6","ENSG00000111679","1",,,,"157","5777","5777","PTPN6",,,"false","5777",
"1",,"ENSG00000104941",,,,"1","172","RSPH6A","RSPH6A","RSPH6A","WP5402",,"false","RSPH6A",
"1",,"ENSG00000141867",,,,"1","157","BRD4;ENSG00000141867","BRD4","BRD4","WP4932",,"false","BRD4;ENSG00000141867",
,"NPAS1","ENSG00000130751","1",,,,"593","4861","4861","NPAS1",,,"false","4861",
"1","HDAC3","ENSG00000171720","1",,,"1","175","8841;ENSG00000171720;HDAC3","HDAC3","HDAC3","WP4657, WP4932",,"false","8841;ENSG00000171720;HDAC3",
,"MYO9B","ENSG00000099331","1",,,,"157","4650","4650","MYO9B",,,"false","4650",
,"R3HDML","ENSG00000101074","1",,,,"594","140902","140902","R3HDML",,,"false","140902",
,,"ENSG00000154678",,,,"1","155","PDE1C","PDE1C","PDE1C","WP4222",,"false","PDE1C",
,"PLAA","ENSG00000137055","1",,,,"176","9373","9373","PLAA",,,"false","9373",
,"BRD1","ENSG00000100425","1",,,,"595","23774","23774","BRD1",,,"false","23774",
,"FXYD1","ENSG00000266964","1",,,,"157","5348","5348","FXYD1",,,"false","5348",
,"AMACR","ENSG00000242110","1",,,,"596","23600","23600","AMACR",,,"false","23600",
,"SOCS2","ENSG00000120833","1",,,,"597","8835","8835","SOCS2",,,"false","8835",
,"PIK3C3","ENSG00000078142","1",,,,"175","5289","5289","PIK3C3",,,"false","5289",
,"EGR3","ENSG00000179388","1",,,,"163","1960","1960","EGR3",,,"false","1960",
,"PSD","ENSG00000059915","1",,,,"598","5662","5662","PSD",,,"false","5662",
"1",,"ENSG00000164733",,,,"1","157","CTSB;ENSG00000164733","CTSB","CTSB","WP5346",,"false","CTSB;ENSG00000164733",
"1",,"ENSG00000170035",,,,"1","487","ENSG00000170035;UBE2E3","UBE2E3","UBE2E3","WP4932",,"false","ENSG00000170035;UBE2E3",
,,"ENSG00000100348",,,,"1","376","TXN2","TXN2","TXN2","WP408",,"false","TXN2",
"1",,"ENSG00000083312",,,,"1","175","TNPO1","TNPO1","TNPO1","WP4657",,"false","TNPO1",
,"MYH9","ENSG00000100345","1",,,,"186","4627","4627","MYH9",,,"false","4627",
,"HAPLN3","ENSG00000140511","1",,,,"599","145864","145864","HAPLN3",,,"false","145864",
,"HSPA9","ENSG00000113013","1",,,,"157","3313","3313","HSPA9",,,"false","3313",
"1","RELN","ENSG00000189056","1",,,"1","157","5649;ENSG00000189056;RELN","RELN","RELN","WP4657",,"false","5649;ENSG00000189056;RELN",
,"OLIG2","ENSG00000205927","1",,,,"389","10215","10215","OLIG2",,,"false","10215",
,"IL10","ENSG00000136634","1",,,,"157","3586","3586","IL10",,,"false","3586",
"1",,"ENSG00000240654",,,,"1","600","C1QTNF9;ENSG00000240654","C1QTNF9","C1QTNF9","WP5406",,"false","C1QTNF9;ENSG00000240654",
"1",,"ENSG00000120659",,,,"1","601","ENSG00000120659;IL1/4/6/7, RANK, TNF-a, TNFSF11","IL1/4/6/7, RANK, TNF-a, TNFSF11","TNFSF11","WP5402",,"false","ENSG00000120659;IL1/4/6/7, RANK, TNF-a, TNFSF11",
,"PLLP","ENSG00000102934","1",,,,"602","51090","51090","PLLP",,,"false","51090",
,,"ENSG00000174939",,"1",,,"603","ASPHD1","ASPHD1","ASPHD1",,"10.1038/s41586-022-04434-5","false","ASPHD1","rs9925915"
,"CYP3A4","ENSG00000160868","1",,,,"189","1576","1576","CYP3A4",,,"false","1576",
"1",,"ENSG00000137497",,,,"1","157","ENSG00000137497;NUMA1","NUMA1","NUMA1","WP5346",,"false","ENSG00000137497;NUMA1",
,"CCK","ENSG00000187094","1",,,,"155","885","885","CCK",,,"false","885",
,"SNCB","ENSG00000074317","1",,,,"604","6620","6620","SNCB",,,"false","6620",
,"TOP3B","ENSG00000100038","1",,,,"605","8940","8940","TOP3B",,,"false","8940",
"1",,"ENSG00000126467",,,,"1","482","ENSG00000126467;TSKS","TSKS","TSKS","WP4657",,"false","ENSG00000126467;TSKS",
,"CNR1","ENSG00000118432","1",,,,"155","1268","1268","CNR1",,,"false","1268",
"1",,"ENSG00000106683",,,,"1","157","ENSG00000106683;LIMK, LIMK1","LIMK, LIMK1","LIMK1","WP4932",,"false","ENSG00000106683;LIMK, LIMK1",
"1",,"ENSG00000094916",,,,"1","175","CBX5;ENSG00000094916","CBX5","CBX5","WP4657",,"false","CBX5;ENSG00000094916",
,"ADAM12","ENSG00000148848","1",,,,"530","8038","8038","ADAM12",,,"false","8038",
,,"ENSG00000175324",,"1",,,"606","LSM1","LSM1","LSM1",,"10.1038/s41586-022-04434-5","false","LSM1","rs59498392"
,,"ENSG00000023171",,"1",,,"607","GRAMD1B","GRAMD1B","GRAMD1B",,"10.1038/s41586-022-04434-5","false","GRAMD1B","rs77502336"
"1",,"ENSG00000072501",,,,"1","175","SMC1A","SMC1A","SMC1A","WP5402",,"false","SMC1A",
"1",,"ENSG00000253649",,,,"1","608","PRSS51","PRSS51","PRSS51","WP5346",,"false","PRSS51",
,,"ENSG00000072062",,,,"1","157","ENSG00000072062;PKA, PRKACA","PKA, PRKACA","PRKACA","WP4222",,"false","ENSG00000072062;PKA, PRKACA",
,"ADSS2","ENSG00000035687","1",,,,"159","159","159","ADSS2",,,"false","159",
,,"ENSG00000181191",,"1",,,"609","PJA1","PJA1","PJA1",,"10.1038/s41586-022-04434-5","false","PJA1","rs34539323"
,"SRGAP3","ENSG00000196220","1",,,,"157","9901","9901","SRGAP3",,,"false","9901",
,"UHMK1","ENSG00000152332","1",,,,"610","127933","127933","UHMK1",,,"false","127933",
"1",,"ENSG00000127191",,,,"1","157","ENSG00000127191;TRAF2","TRAF2","TRAF2","WP5406, WP5412",,"false","ENSG00000127191;TRAF2",
,"SEPTIN7","ENSG00000122545","1",,,,"175","989","989","SEPTIN7",,,"false","989",
,,"ENSG00000133687",,"1",,,"155","TMTC1","TMTC1","TMTC1",,"10.1038/s41586-022-04434-5","false","TMTC1","rs7312697"
"1",,"ENSG00000089159",,,,"1","157","ENSG00000089159;PXN","PXN","PXN","WP4906",,"false","ENSG00000089159;PXN",
,"GEMIN4","ENSG00000179409","1",,,,"611","50628","50628","GEMIN4",,,"false","50628",
"1",,"ENSG00000148604",,,,"1","612","RGR","RGR","RGR","WP5402",,"false","RGR",
,"ADM","ENSG00000148926","1",,,,"613","133","133","ADM",,,"false","133",
"1",,"ENSG00000114902",,,,"1","438","SPCS1","SPCS1","SPCS1","WP5408",,"false","SPCS1",
,"ARRB2","ENSG00000141480","1",,,,"155","409","409","ARRB2",,,"false","409",
,"SLC1A2","ENSG00000110436","1",,,,"582","6506","6506","SLC1A2",,,"false","6506",
,"DYM","ENSG00000141627","1",,,,"614","54808","54808","DYM",,,"false","54808",
,"PTGS1","ENSG00000095303","1",,,,"189","5742","5742","PTGS1",,,"false","5742",
,"ASAH1","ENSG00000104763","1",,,,"615","427","427","ASAH1",,,"false","427",
,"SDF4","ENSG00000078808","1",,,,"389","51150","51150","SDF4",,,"false","51150",
"1",,"ENSG00000177082",,,,"1","616","WDR73","WDR73","WDR73","WP5408",,"false","WDR73",
,"PDE4B","ENSG00000184588","1","1",,"1","160","5142;PDE4B","PDE4B","PDE4B","WP4222","10.1038/s41586-022-04434-5","false","5142;PDE4B","rs6588168"
,"GABRR1","ENSG00000146276","1",,,,"467","2569","2569","GABRR1",,,"false","2569",
,"KCNH1","ENSG00000143473","1",,,,"617","3756","3756","KCNH1",,,"false","3756",
,"PON1","ENSG00000005421","1",,,,"157","5444","5444","PON1",,,"false","5444",
"1",,"ENSG00000196338",,,,"1","168","ENSG00000196338;NLGN3","NLGN3","NLGN3","WP4875, WP5398",,"false","ENSG00000196338;NLGN3",
,"YWHAH","ENSG00000128245","1",,,,"175","7533","7533","YWHAH",,,"false","7533",
,,"ENSG00000176165",,,,"1","161","ENSG00000176165;FOXG1","FOXG1","FOXG1","WP3584",,"false","ENSG00000176165;FOXG1",
,"SOX10","ENSG00000100146","1",,,,"163","6663","6663","SOX10",,,"false","6663",
"1",,"ENSG00000184206",,,,"1","618","GOLGA6L4","GOLGA6L4","GOLGA6L4","WP5408",,"false","GOLGA6L4",
"1",,"ENSG00000103148",,,,"1","297","NPRL3","NPRL3","NPRL3","WP4657",,"false","NPRL3",
,"IFNL3","ENSG00000197110","1",,,,"157","282617","282617","IFNL3",,,"false","282617",
"1",,"ENSG00000149257",,,,"1","619","ENSG00000149257;SERPINH1","SERPINH1","SERPINH1","WP4942, WP5407",,"false","ENSG00000149257;SERPINH1",
,"IL2","ENSG00000109471","1",,,,"157","3558","3558","IL2",,,"false","3558",
"1","ATP6","ENSG00000198899","1",,,"1","193","4508;ATP6, MT-ATP6","ATP6, MT-ATP6","MT-ATP6","WP4932",,"false","4508;ATP6, MT-ATP6",
"1",,"ENSG00000126216",,,,"1","186","TUBGCP3","TUBGCP3","TUBGCP3","WP4940",,"false","TUBGCP3",
,"DLGAP1","ENSG00000170579","1",,,"1","168","9229;DLGAP1","DLGAP1","DLGAP1","WP4875",,"false","9229;DLGAP1",
"1","RANBP1","ENSG00000099901","1",,,"1","175","5902;ENSG00000099901;RANBP1","RANBP1","RANBP1","WP4657",,"false","5902;ENSG00000099901;RANBP1",
,"PLCL2","ENSG00000154822","1",,,,"620","23228","23228","PLCL2",,,"false","23228",
"1",,"ENSG00000143365",,,,"1","175","ENSG00000143365;RORC, RORgt, RORyt","RORC, RORgt, RORyt","RORC","WP4657",,"false","ENSG00000143365;RORC, RORgt, RORyt",
,"TNFSF13","ENSG00000161955","1",,,,"621","8741","8741","TNFSF13",,,"false","8741",
"1","SEPTIN11","ENSG00000138758","1",,,"1","175","55752;ENSG00000138758;SEPTIN11","SEPTIN11","SEPTIN11","WP4657",,"false","55752;ENSG00000138758;SEPTIN11",
,"SLC6A9","ENSG00000196517","1",,,,"622","6536","6536","SLC6A9",,,"false","6536",
,"PITX3","ENSG00000107859","1",,,,"233","5309","5309","PITX3",,,"false","5309",
"1",,"ENSG00000185115",,,,"1","182","NSMCE3","NSMCE3","NSMCE3","WP5407",,"false","NSMCE3",
,"CSF2RA","ENSG00000198223","1",,,,"157","1438","1438","CSF2RA",,,"false","1438",
,"IL2RA","ENSG00000134460","1",,,,"157","3559","3559","IL2RA",,,"false","3559",
